review,actual_sentiment,predicted_sentiment,positive_probability,correct,confidence
instead of watching the recycled history of pearl harbor with nothing new to reveal except for a couple of real events involving a few individuals thrown in so the makers of the film could say they contributed to the spread of history along with nothing but cgi explosions filling in for a sappy romantic triangle one should go see dark blue world br br this film takes place during the historic time in wwii which the czech pilots left their and went to fight for the instead of laying down their arms and giving in to the nazis it was a part of history that should at least be told once to the outside world a love triangle takes place between the main characters but one of them does not die off conveniently like in pearl harbor but through sacrifice for true friendship the movie is tragedy after tragedy with not even a bittersweet ending with our hero not enjoying glory of taking his country back the return of love by his current lover the return of love by his reunited lover or even the return of love by his life long pet he is utterly and feels no worse off in the russian labor camp this kind of ending is something that hollywood would probably change if it was their script br br the movie does play on the sentimental sometimes but it also shows the humanity of people overall a worthwhile movie,1,0,0.14813878,False,0.85186124
freddy has come up with a storyline which will suit the mood of the about russia a nasty guy as the president who wants to return the country not so much to communism but more to in fact his political could have come straight out of rather than marx and the has the latest weapons of destruction to achieve the ethnic of the russian american with the russian to realise his dream but then enter dirty pat and yep things get really down and dirty he's a former us turned drifter jason monk who is by the british government to see what the russians are up to as a corny character who is no monk has a russian beauty played by the gorgeous on his previous missions to the former state does a passable job in setting out to defeat the evil russians but young unknown actress steals the flick as his year old russian daughter who helps dad root out the terror threatening her beloved mother russia,0,1,0.85062927,False,0.85062927
scooby doo and the monster of mexico was no doubt the weakest of the modern scooby doo animated features monster is a considerable improvement br br this time the gang head off to scotland to see the games and visit blake castle home and wouldn't you know the castle happens to be in the fishing village of on the of br br during their stay they meet a few interesting folks first there is a scientist who has drowned all of her money into finding the monster br br sir ian the boss of the national museum of scotland he is non believer of br br the the own a on the of the the sons are a couple of local always into br br del a wild paranoid hippie dude who is convinced the monster is out there and will stop at nothing on find her br br and finally the master who has seen too many times to count br br most of these characters are stereotypes which gets a bit annoying as this is teaching younger audiences a load of crap and giving the wrong impression however if you can yourself to it you'll be alright being from scotland i can't help but at the awfully scottish accents fact we don't sound like that br br soon enough looking rather more demonic than shows up and causes havoc looks like the gang have another mystery on their hands the usual chase scenes clues and wacky follow there are plenty of laughs the animation is splendid with some atmospheric scenes and locations and the plot a lot better than monster of mexico br br the only bad thing this time around is the music i miss louis and the songs here are pretty rotten too where are the girls when you need 'em br br the region dvd is in crystal clear widescreen the region ain't with sound some okay extras are included definitely worth getting,1,0,0.14948682,False,0.85051316
first of all i'd like to say that i love the man sketch on snl i always laugh out loud at tim portrayal of leon however there is a difference between an minute sketch and a feature length movie watching leon doing his show and making obscene comments to his and coming up with all sorts of segments for his show like the ladies man presents which is reminiscent of alfred hitchcock presents is absolutely hilarious there's a great episode where cameron diaz role plays monica and leon plays bill and they call it the office see that's funny br br in the movie we don't see leon on the show too often in fact he gets kicked out of almost every radio station in the country and the plot revolves around his quest for true love involving a mystery letter that got dropped off at his signed by sweet thing parsons who is famous for playing on fresh prince of air works with him on the show and has a secret crush on leon the movie just on one boring subplot after another and the gags are boring as well the first time we see leon mention the word wang it's pretty funny when he uses it over and over again supposedly trying to get a laugh the joke has run dry most of the jokes he uses in the film are jokes we heard before and done better on the snl sketch and played out for a whole hour and twenty five minutes they even try to insert a musical number by will ferrell and his gang of man who all want to destroy him because their wives had an affair with him to bring some life into this witless comedy ferrell has some funny moments and tries to make the best out of an otherwise unfunny role ferrell just has that unique comic talent and he's funny at almost anything he does even moore gets a cameo watching her you can't but wonder what the hell is an oscar winning actress doing in this movie her name wasn't mentioned in the opening credits probably by her and of course a movie of this theme has to include the master of love himself billy dee williams billy dee is charismatic as always but even he can't breathe enough life into this film i also have to add that the soundtrack is full of soft r b hits which the film even more giving it a horribly downbeat tone as if the script isn't boring enough i mean this is supposed to be a comedy the soundtrack would've been appropriate for something like love jones br br the ladies man only has laughs there are exceptions in which snl can produce a great movie out of a short sketch watch both of the wayne's world movies and you'll see how it's done but this movie just like adapting mary catherine character to screen in superstar shows the flip side some sketches are meant to be remembered on snl and not on the silver screen br br my score out of,0,1,0.8498599,False,0.8498599
now this is classic a friend of mine told me about this flick saying that it's incredibly lame stupid retarded and moronic he also said that i'd love it br br to my surprise i found it available from netflix and rented it at once i'm just shocked that i had never heard of it before if i could give it an eleven i would br br,1,0,0.15150659,False,0.8484934
yes we all know about dan odd little fascination with making shows with young kids and is no exception see young girls their and stick their out for the camera and wear skimpy clothes and yes it makes you wonder if these shows were made for teens or for some older crowd either way the show isn't that good when compared to dan other shows like the far superior amanda show drake and josh br br the show is about a brother and sister and spencer living alone and having to get by on their own while their father is off in the army and their mother is strangely absent from their lives has a mean spirited friend named sam and they do a very well produced award winning web show called with their little school friend the episodes deal with their lives in and around the web show and their hi at school br br is a young all knowing web personality business woman producer played by miranda a young actress who relies on talking very very and fast to get her point across and making odd faces her brother spencer is a somewhat mean spirited dim wit and eccentric artist played by jerry who tries a bit to hard to be like jim carrey and whose comedy style seems to be aimed at the young male audience who'd like this type of joey humor then there's sam an unlikable mean little lying thief of a brat who needs an attitude played by who clearly wears hair as you can see them disappear then from scene to scene and finally there's benson the web shows nerdy cameraman and technical who has a major crush on but will obviously get nowhere with her who's played by nathan br br other secondary characters come and go such as mother grandfather annoying teachers and many of their annoying little school friends to round out the cast most of the comedy is mean spirited like blowing up the as a gag throwing a water balloon at a teacher and knocking over the table of young girl selling all of the adults come off as complete idiots while the children are all knowing and certain main characters have absolutely no morals lying cheating stealing and violence all are acceptable in this children's show created and written by dan schneider yes it's a children's show what more could the young viewers ask for well with dan schneider we can expect to have the young girls dress in tight clothes and and do some odd things like sticking their out for the camera and eating br br shows like this are just what the young crowd likes though and i guess no worse then any of the other garbage nick at its young crowd there's always fans to be found for anything seen on tv at least this is a bit better then most of the stuff seen on nick like that horrible naked brothers show,0,1,0.8483427,False,0.8483427
woody allen has made some of the greatest comedies ever and i would seriously consider saying that annie hall is the greatest movie ever but if i really think about it i will probably think of one or two that are better but it would be hard he has had of course some films that aren't quite good but not that bad either like manhattan murder mystery and sweet and but he has never before had a film quite as bad as melinda and melinda not quite so tired and so unfunny his films are usually witty and hilarious but how did this happen is it still our good old woody the plot runs around four friends who are having dinner together two are play writers and one of the others mentions a funny story that happened to a friend of hers it is about a young woman who bursts in on a dinner party unexpected we never hear the rest because the two play writes to debate whether it would make a better comedy or tragedy than we begin to see the two points of view both center on this woman named melinda who is having trouble both with drugs and with her ex husband in the tragedy she is an old family friend who after attempting suicide decided to show up at her old best friends front door for no apparent reason the comedy is about who stumbles in on the dinner party after popping sleeping both go on a wild wind of events that never really make sense or fit together or make you laugh more than once or twice there are some nice performances by mitchell and will ferrell but they can't fit it together on there own they stop it from sinking down than most of the other films this year,0,1,0.8479486,False,0.8479486
br br since cats have nine lives i'll give you nine reasons to see this movie br br the and playing the piano together so unbelievably cute the car chasing dogs and jumping like every time he wants to be like a tough alley cat marie while alley cat her mom cat and his jazz band singing wants to be a cat stupid but proper and nice english and who make the cats walk like the magic carpet which puts the cat to shame the brave journey to ask help from alley cats edgar the butler chase scenes and transition from a nice guy to an insane cat due to cat plan gone bad,1,0,0.15211605,False,0.84788394
mario lewis of the enterprise has written a definitive page point by point line by line of this film which should be titled a convenient lie the website address where his report which is titled a guide to an truth can be found at is www a shorter page version can be found at www once you read those you'll realize that alleged global warming is no more real or dangerous than the scare of which gore also as he did the pseudo scientific film the day after tomorrow which was based on a book written by alleged as james the amazing does to and philip does to and does to idiocy theories so does mario lewis does to al movie and the whole global warming,0,1,0.84783196,False,0.84783196
after seeing the movie i feel the father and the mother are both reasonable person although not perfect at all on the contrary i don't like the author and his two sisters br br is a person's an accurate portrait of herself no most of time people only write problems in her because she want to solve the problem so a is always a more negative side of a person in this movie the author judge his mother's life by her not a wise choice br br the author's elder sister is so ugly and internal first she said her father's second marriage is not fair for her mother then she said she doesn't love her mother so she don't love both father and mother i doubt she love anybody in the world her face is so ugly just a reflection of her heart through out the movie i feel the author and his sisters are lack of love and respect to their parents however i feel the father are mother are very loving to their children even the author try to portrait them as cold person,0,1,0.84665513,False,0.84665513
when the new outer limits first started the episodes were quite optimistic and challenging as the series began to wind down most of the episodes became just plain ugly and devoid of any entertainment value the six episodes here reflect the very best and worst of the series br br since the outer limits always a moral i would like to offer my own starting with the most entertaining to the br br as an institution the u s a military industrial complex is both evil and paranoid not to mention plain stupid however individuals with great integrity do serve our country and they will their conscience even at a mind cost in the end the aliens don't need to say a word those without a conscience are fools who are to be held in utter contempt br br a truly episode one that should be shown on prime time television for all to see this might be a revelation for some but folks without a conscience should not be allowed to serve in our military nor do the ends justify the means br br theory a good person may be forced to make a split second decision between good or evil in order to save the lives of intelligent beings and at great cost to one's self what makes this decision all the more difficult is the stark choice being with exotic alien strangers who you can't even communicate with except through gestures or going along with a group of people you think will keep you safe from unknown dangers even if they are ruthless and devoid of compassion br br this episode is brilliant what this is good old fashioned greed this episode is one of the most of capitalism and the environment i have ever seen in my lifetime unlike real life justice here is served and br br one of the most memorable lines is when the ruthless corporate thug said something to the effect we did the same thing in the amazon war to the killing of indians who were attempting to protect their rain from being strip as justification for killing again literally in the name of the survival of the something never meant to be taken literally br br alien shop tremendous power can be used for good even from an exotic alien this power can be used to instead of destroy mere can learn from their mistakes even a criminal can see the light if given enough opportunity to do so br br sometimes it takes strong medicine but we all can wake up and change our self destructive ways br br the an alien can be a christ like figure in the distant future slavery can be justified once again in the name of basically good people can be sometimes a person needs to be experience great shame in order to see the evil he she is committing children are closer to the truth than adults those with political power have tremendous responsibility another work of genius as a species do human beings learn from history br br flop number quality of mercy loose lips sinks ships when in war kindly keep your mouth shut about important military plans gee did i really need to watch an hour long soap opera in order to figure this out i wonder did the makers of the outer limits run out of ideas or did corporate pull the plug dark and ugly serving no purpose but despair br br flop number beyond the so bad there is no moral but this when locked up in a mental hospital use some common sense please this episode is so bad it what an x files rip off don't waste your time on this one you'll thank me later br br it's a sad commentary that the outer limits went down the toward the end of its run episodes like the first four could not last forever it was a miracle they were made at all hopefully someday other brave souls will follow the outer limits tradition into new territory br br if you happen to be such a daring person a good place to is with one unique book of wonder a critical guide to science fiction edited by neil as far as i'm concerned the most book ever written on the subject,1,0,0.15526679,False,0.84473324
the of the story is that the main character needs to win a public kung fu with high stakes the flesh of the story consists of lots of fighting a love triangle and revenge br br there is a lot to this story the main character is very likeable as an even mild mannered and very tough country boy a good versus bad movie is only as good as the villains and the main villains are tough and smart not to mention ugly and br br if there is one weakness it's the scene where the of the main character is imagining her and the protagonist running towards each other in a field and when they meet i thought i was watching the sound of music for a second and nearly lost hope for the movie luckily the movie quickly with a fight scene,1,0,0.1553648,False,0.8446352
i can never figure if this is the soap opera ever produced or the art movie no matter john is utterly ravishing novel is not reduced but for once to film if there is a fault it is in the original novel not in anthony beautiful movie anyone who has a problem with it's length almost certainly has not read the book and probably cannot read i do not like repeating but ravishing serves the purpose br br apart from the storyline the players but it is the australian sense of light and that ultimately like some dutch master uses a blast of light where van would have used one could for cinematography this magnificent,1,0,0.15588368,False,0.84411633
this movie is not as bad as some say it is i think it s more enjoyable than the original maybe that s why some people hate it as much they dont want to admit it s a good not great movie br br most if not all fx were done by c g i which i t mind at all it was an enjoyable movie phil chris was in my opinion the best guy in the movie julie was rather attractive she brought the to the movie br br there were a lot of in the movie which i thought were good this movie is in my collection but the original is not because i dont like it as much as this one i was not bored when i watched this movie it kept me watching unlike some horror movies i could mention like oh say killer s movie thats to name but two br br this is an ok werewolf film it should be in people s collection if they like werewolf movies maybe i ll get the original at some point maybe i have only one complaint and that is phil chris should have been in it more than he was but apart from that the movie was fine br br rating for this movie an ok werewolf movie not the worst one out there br br,1,0,0.15875976,False,0.8412402
i barely remember this show a little but i remembered it was great my brother reminded me about the show recently and i had seen an for the d v d set coming out the network again screwed up in pulling this from the air so that they could put what else in it's place it should have gone at least seasons why not right i think sometimes that the network executives think they are the of the entertainment world but they guess and flat out miss good show placement from time to time let it be said that they have a lot more than this was one of the poor decisions to cut from the line up anyhow i am getting this for my collection,1,0,0.16005504,False,0.83994496
i really liked batman dead end i thought that it had a theatrical feel to it and that given a chance could make a fine film this trailer didn't quite give me the same impression the story line or potential story line was quite good but due to the acting and special effects left me feeling like this would have made a good tv movie or television show br br first michael is not that good a superman i actually thought he in his brief appearance made a decent clark kent sorry i just don't think of superman as being that buff the suit kent wore masked his size batman may have the body of a but not superman is toned no doubt but not bulk anyway i didn't care for all his posing and his transformation from kent to superman seemed now this may not be just fault may have to take some of the credit for poor scripting and direction br br second the special effects for flying were superman flies through the sky if was obvious that this superman flew close to the ground with the and buildings visible above him i don't think there were any full body shots of superman flying evidently the and supporting must have been located on his lower br br all in all it was a good trailer i'd probably pay to see a film if ever made and would be sure to catch it on television the story line an alliance between and wayne superman jealous of attraction to wayne lex and to beat superman and the joining of forces between batman superman is a good one i'm sure with a larger budget and for a full film and company even could deliver a decent film certainly one better than the most of the comic based crap coming out of hollywood lately,1,0,0.16185686,False,0.8381431
john wayne albert compete for oil rights on indian territory and for the attention of martha scott in this republic pictures film shot out of usa br br an interesting western of sorts due to its characters and its more modern setting with wayne playing the old and new of the west it's based on a story by who co writes the script along with and hill albert directs in the way that his career a pretty mundane story is in truth saved by its final third where thankfully the action picks up and we are treated to something resembling a pulse the light hearted approach to the romantic doesn't sit quite right and a glorious fist fight between the two protagonists is ruined by being unable to disguise the stunt men doing the work but hey stunt men deserve their moment of glory always solid support comes from george hayes and wayne as usual has much screen charisma particularly when off his pistol but in spite of its better than usual republic budget it remains a film of interest only to s wayne,0,1,0.83759385,False,0.83759385
david mamet is a very interesting and a very un equal director his first movie of was the one i liked best and it set a series of films with characters whose perspective of life changes as they get into complicated situations and so does the perspective of the viewer br br so is which from the title tries to set the mind of the viewer to the usual crime drama the principal characters are two cops one jewish and one irish who deal with a charged area the murder of an old jewish shop owner who proves to be an ancient veteran of the israeli independence war the jewish identity in the mind and heart of the jewish detective br br this is were the flaws of the film are the more obvious the process of awakening is theatrical and hard to believe the group of jewish is operatic and the way the detective eventually walks to the final violent confrontation is pathetic the end of the film itself is mamet like smart but disappoints from a human emotional perspective br br joe and william macy give strong performances but the flaws of the story are too evident to be easily,0,1,0.8373856,False,0.8373856
clock is a gripping suspense thriller that's a cross between a virus movie and a disaster film this movie which aired in two parts on nbc in its debut showing in is about an airplane flight that becomes infected with a virus when one of the passengers just happens to be carrying this disease the u s government on whether the plane should be destroyed or not while the pilot richard dean anderson and a virus expert daphne try to figure something out to avoid disaster i'm not really a big fan of tv movies and miniseries but i liked clock it's one heck of a thrill ride jane tv's robert and edward as the president also star br br out of four,1,0,0.16377275,False,0.83622724
sometimes they get lucky and have a hit on their hands wayne's world the first one not the second but most often they have it's pat comes to mind rather quickly this time out it's tim meadows as the ladies man this movie falls somewhere in between a hit and a dud it was very funny for the first minutes but then as usually happens with snl skits it starts to slow down before finally ending long after it should have br br tim meadows is leon a radio dj with a show called the ladies man he answers any and all questions dealing with sex and relationships usually in the way possible everything seems to ultimately come down to the butt after pushing the buttons of the station manager leon along with his producer julie parsons gets fired and needs to find another job out of the random blue comes a letter from one of his ex ladies the letter offers him wealth and luxury for the rest of his life the only problem being that the letter isn't signed so leon needs to track down all the women he's been with to find the woman of his dreams but sometimes as billy dee williams says in the film the woman of your dreams is standing right in front of you there is also a sub plot about a bunch of guys who's wives girlfriends have all slept with leon and they want to first figure out who he is by a he has on a part of his then kill him leading this bunch of guys is surprise will ferrell from snl first off i thought the sub plot was rather lame the singing and dancing stuff was just completely worthless i usually like will ferrell but here he just never for me and the rest of the guys were just who along and in the end all decided that having their wives girlfriends cheat on them was in fact their fault so back to the main story the story basically centers around leon and sex so what it comes down to is if you don't like the character of leon you won't like the movie his voice his mannerisms his dialogue is what carries the movie i am not a big fan of tim meadows i never thought he was a particularly good actor on snl the only thing i ever really liked of his was his ladies man skits but the best thing about those is that they usually involved the guest host remember the one with cameron diaz and they were short for about minutes they were pretty funny and here for about minutes it's really funny what i thought was good about the character in the movie is that he stayed in character throughout he never from his wanted to just get laid persona until right at the end where there was this transformation and the ever present speech to tie things up other than that it was pretty good at keeping leon as leon and not changing him into something less crude than he was there isn't a lot of substance to this movie if you couldn't guess but like i said earlier the beginning of the movie i found to be very funny some real laugh out loud moments all revolving around sex and his the problem of course with this movie and most other snl spin offs is that these are characters that are only supposed to be shown for a few minutes at a time the concept into minutes is very difficult that difficulty is obviously why they needed the sub plot because without it this movie would have been a little under an hour when it was good it was good but when it wasn't good it got to be boring br br so overall the ladies man wasn't as bad as other snl films but it wasn't as good as others it had some funny moments the first minutes was pretty good but the rest of it dragged on there was an unnecessary sub plot whose only purpose was to the film the bottom line is if you like tim meadows and his leon character you'll be able to watch the film if he you don't even bother going unless you just want to see in some nice revealing clothing br br,1,0,0.16412634,False,0.83587366
there are similarities between ray and his last movie a dead body and its for already dysfunctional lives but whereas offered some hope and resolution leaves everything in a bleak way that will leave most viewers perhaps even cheated br br the storyline the aftermath of a discovery of a corpse floating in a remote river is based on a short story by raymond it became an element in robert altman's classic ensemble short cuts lawrence uses this theme for an exploration and exposition of relationships within a small australian community under stress the movie poses some moral questions would you let the discovery of a dead body ruin your good weekend and more for would it make any difference if the dead person was an the acting especially by gabriel and laura is commendable and there are elements of by haunting music not unlike at hanging rock br br if all this sounds like the basis for a great movie be prepared for a let down the pace is very slow and the murder is shown near the beginning thereby the element of mystery and so we are left with these desolate lives and a blank finale,0,1,0.83324194,False,0.83324194
russell acted in many films until his death in he only directed and black gold was one the other was also from frankie had a sometimes screen presence but in this he was playing a good kid he was obviously quite popular on the circuit he made so many films in this one he plays the son of an old oil who is convinced that he will strike oil very soon br br j c anderson is trying to convince the old man to sell up as he knows there is going to be oil struck at any moment a henry comes on the scene and helps dad he also convinces to go to school regularly henry has his eye on the pretty teacher this was gloria last film she had begun her career as in the american girl dad is killed when the is and henry is determined to bring anderson and his to justice when henry is kidnapped anderson tries to to sell his oil it all ends well with oil being struck and going to military school br br it is okay for a rainy day,0,1,0.83268785,False,0.83268785
i agree with most of mr comments and i just want to ad a couple of this film the is criminally neglected in its current form for that matter so is the isn't a bonus feature it's tacked on as a chapter in even though it's made very clear that this is a separate movie it should have been treated as such by the and while i m at it needs some of that same respect and cleaning up as well i got the feeling the decision to put the on there went something like this br br dude a we just transferred to dvd but it comes up about minutes short we need to put something on there that won't cost much money can you believe film critics want to be paid to talk about films dude b not to worry i have this little animation that's been sitting in my just go ahead and throw it on as an additional chapter dude a you're awesome dude b the of the is great and there's no need for me to repeat what mr done so well however this thing needs some major cleaning and especially the audio the plot comes through in the dialogue and in my copy there were so many pops and places where the sound just dropped right off i would have had no idea what the dog was going after without having read the box no amount of volume was going to make the words more understandable it just brought up the and made the and pops br br bottom line is films need to be put into a collection up up liner notes and the whole nine in other words they need to be out of for the movie not the product which would get only a,1,0,0.16747032,False,0.83252966
if we could have separate tables why not separate lies br br this becomes somewhat involved a husband is killed when he is hit by a car while on a the turns out to be the woman she for the latter was having an affair with a friend and was driving the car with the lover in it when the accident occurred to matters further the once worked for the guy's parents and he had her for stealing therefore people will hesitate to believe that it was his car that caused the accident sounds like she wants revenge br br this all becomes convoluted when our discovers that her boss was driving the car she her much to the of the officer who is working on the case br br as if this isn't enough several months later our lover rupert everett becomes ill and our lady emily watson leaves her husband tom to care for him br br the acting is quite good here despite the never ending place like theme tom is a who tries to protect his wife br br the film is a good one but we could have done without the illness o well the marriage ended anyway,1,0,0.16790491,False,0.8320951
i like the cast pretty much however the story sort of unfolds rather slowly danny glover does a good job making you wonder if he's the bad guy meanwhile the other characters are just part of the story dennis quaid didn't have as much room in the story as he could have had i thought the first scene was a bit over the top grim compared to how the story i'd watch it again though i rated it a wish i could rate it a,0,1,0.830683,False,0.830683
this movie is one of the adaptations of a fabulous book that i've seen jean novel is a fantastic book that i think is an outstanding read for any child i can't give the same to this movie,0,1,0.82905036,False,0.82905036
the war in the east as the germans referred to the ww soviet nazi conflict was a war of on the part of the germany of the german army were in the soviet union fighting their ultimate aim was to wipe out the so called sub human russian population and the mainly empty country with german after they had won br br read hitler's willing br br here we have the german army presented as innocent victims and not as nazi mass murderers when are modern german film makers going to be honest and face up to the past br br better see the russian film come and see instead,0,1,0.8284399,False,0.8284399
back in the 's when i had first seen this i was in high school it was cool then now as an adult i look back at it and i say to myself yeah right what was so funny it has it's moments but they are few and far between it is so dated that the jokes no longer stand up show this to a younger crowd and they will be totally lost if you like this type of humor you may want to stick with kentucky fried movie or amazon women from the moon tunnel vision as well as groove tube are too dated for today's viewing,0,1,0.8278467,False,0.8278467
when the film started i got the feeling this was going to be something special the acting and camera work were undoubtedly good i also liked the characters and could have grown to with them the film had a good atmosphere and there was a hint of fantasy br br however as the film went on the plot never appeared to and just rolled on scene by scene i was unable to understand the connection between the stories all i could see was the characters occasionally into each other and references to ships in without that connection i was just left with a few short stories br br am surprised it did so well at cannes,0,1,0.82704496,False,0.82704496
i have an affection for these twists on british social and it is rare that one loses me but our did lose me a bit it's a tale of social and their joy at breaking the rules but personally i found it a little dull br br i liked the though she a little too much and bennett fills the role of lady a role that bette davis could have played backwards br br but the movie comes the life in the third act when ernest joins the party he is so lively and fun and in truth probably wears more makeup then lady he gets the last line of the film and it's a gas,0,1,0.82538605,False,0.82538605
my taste in films continues to me and probably readers of my reviews but to each their own and i have a weak spot for crazy horror slasher flicks and see no evil happens to be exactly that and more i think that the biggest mistake made by producers and film makers of this film is that they hype it as a wwe film and starring kane wwe might have a big following but it's a very very specific group that follow the incredibly cheesy and sorry folks kind of trailer park sport and those who don't love it it it would make them steer clear of an otherwise typical gory slasher flick that people would come out in to see see no evil doesn't break any new horror ground it's exactly play by play typical horror with some over the top horrific bloody scenes that honestly make your screen crawl they really drive it home and go for gratuitous violence just cause there is no psychological aspect exactly although being chased by this monster has some fear elements to it br br kane the wrestler also known as plays and physically tortured man he's the ultimate cross between and jason he's not an original killer and even his kills don't really go for the unique or original with the major exception of a girl to death by forcing her to her cell phone he does a good job and the man is enormous he stands at feet tall and without any special effects is monstrous penny samantha noble michael j luke christina taylor all play the typical group of think they are teens who will become victim to the serial killer the story is that in exchange for a month off their sentence for petty crimes ranging from to drug possession they are sent to an old hotel to do community service by it up turns out a serial killer lives upstairs and he's his victims eyes to them of their sins luke stands out as a bag who in the end becomes a hero of sorts even saving his ex girlfriend who he used to beat up on the rest of them all play their perspective roles quite well but it isn't a great stretch of acting ability br br sadly porn director yes porn gregory dark does a good job putting together the modern day slasher flick he even goes into a bit of history with the killer and although his back story is not unique either in fact it's a little stale it's still interesting enough and in the few shots where the film goer is actually seeing through the killer's eyes it's interesting to hear the voices and see things distorted like he does he throws in the obligatory soft core nude shot and the grotesque blood scenes and turns everything up a notch it fits nicely and for a horror fan like myself it's entertaining serial killer is horrifying and he stalks them all down with brutal intelligence and a silent horror the film is being and on and i don't blame anyone because it's pretty crappy but isn't that the point it's a horror film and i thought it was exactly what it should be it made me jump it made me cringe it even made me turn away at several parts impressive by any standards it's entertaining with a decent story and plenty of set up to see no evil until the installment if they wanted to and i say bring it on it's true the film is full of plot holes laughable details but the deadly gore and horror over rides it all it all comes down to do you love horror films really love them if yes then you'll think this is a terrific slasher if not you'll hate it plain and simple,1,0,0.17693345,False,0.82306653
what's written on the poster is at birth he was given years to live at he takes the journey of a lifetime is an american born israeli who was with muscular disease at the age of one at age of after the love toward his years old care didn't go well he decided to come to the us to face the doctor who said that he would have only years to live he wanted to show the doctor that he is still alive and pounds why your guess is as good as mine even i have seen this film br br obviously it's courageous to live when all he can move is his left finger but why does he have so much anger toward the doctor who his disease years ago his doctor just told his mom that based on the medical history people with his disease won't live long what's the point of him showing up at old doctor's door for why is tracking down this old doctor in the us is a journey of his lifetime there are so many things we might be interested in life how can he make those animations with the movement of only one finger how can he go through daily lives while totally depending on others how did he out lived his doctor's how does he deal emotionally when other people look at him like looking at a strange creature the movie told us none of that instead the filmmaker got a van and set up a trip to let to show up at his old doctor's door in order to show him that he is still alive i thought it was a joke,0,1,0.82045037,False,0.82045037
i'm a petty officer st class e and have been in the for years and feel that this movie strongly represents the coast guard there were only a few scenes that were far fetched the most far fetched was when went down inside of the sinking to pull the captain out of the engine room that would never happen are not allowed to go inside of any no matter the circumstances second the command center supposedly in it looked more like a command center we don't have any gear that hi tech third the captain of the would not be running the search rescue cases with like people on watch in reality it would be an e or e as the and maybe other support like an assist a radio otherwise the movie was dead on i think they should have more of the other rates in the cg and their roles in search rescue instead of just based rates some of the scenes from a school reminded me of my days their and the dumb stuff i did and got in trouble for in my younger days,1,0,0.18134016,False,0.81865984
there is nothing remotely scary about modern horror which is an insult to the word horror vs jason the scream movies cabin trash and especially stephen king's attempts he's recycled every story from the to whatever often in the same story at horror in both writing and on film except for kubrick's version of the shining which actually was scary unlike king's books which are as frightening as my big toe the left one which still has the nail br br but the woman in black is that rare modern film that will make the on the back of your neck stand on end this is the way it should be done the director creates tension and the scariest ghost ever actually seen simply by having her suddenly turn up standing still somewhere or other with that incredible look on her face then he brings it all to a ghastly disturbing close he's learned his lessons from the masters who knew how to make horror val original cat people and robert wise a val and director of the haunting and the body jacques another val who directed a truly horrifying zombie film not the gross rubbish did gross isn't scary folks it's just gross and lewis allen the and of course jack turn on henry james the and the way the master of suspense hitchcock can still bring you to the edge of your seat even with a slow building and burning period piece like under br br ten stars,1,0,0.18192732,False,0.8180727
i like david artistic photographs of nude women at the border of sometimes erotic though never pornographic someone else liked them too because my david hamilton books were stolen in one book were seen a few pictures of a young boy obviously nude intimate with a young woman older than he also nude though there was strong sexual new territory for david hamilton which proved to be either stills from the movie or perhaps photos taken on set br br the art of still photography unfortunately does not automatically translate to cinematography soft focus becomes out of focus and angles become confusing perhaps because in motion they cannot be considered you either see it or miss it and there's no time to observe to comprehend the movie is supposed to be a farce and funny things do happen but it doesn't hang together perhaps because the story develops so slowly and one may wonder just what's going on eventually the year old has with his cousin but it's soft core with no contact shown on camera since it's a farce we have a disappointing virgin and an embarrassing caught in the act gag and having caught them father even gives him a cigarette to complete the experience in fairness the film is in french and to french cinematic forms which may just be too subtle for most americans even with english subtitles to help us along br br it's been suggested that this film is child pornography and that certainly results from today's climate where sexual exploitation of children is clearly a serious problem nobody in their right mind wants to or appear to the sexual abuse of children so there's practically no room left for children to be seen in even the erotic context without immediately over sexual violence and exploitation guys will think lucky even as they agree that sex and children in the movies is a bad thing all the while still wishing they could have been a at that age women too may have similar thoughts but all such must be pushed out of one's conscious mind hysterically the worst have become automatic and matters of children and sex are avoided too bad since sexual awakening is a real human experience all children do grow up and become sexual beings as does it's a fit literary subject cinema included but taboo under the threat of sexual violence against children david hamilton i think was taking a risk to make a movie on this topic even in he was somewhat successful at exploring this sensitive topic and unfortunately we're unlikely to see better in the near future for fear of the child pornography label,1,0,0.1824648,False,0.8175352
